Uniprot_ID,Gene_ID,THSA,RHSA,LHPSA,length,Gene,Tissue,NX,Median_NX,rows,Expression
Q12874,SF3A3,6366.258551073076,0.20693194729095013,882.6186463269493,501,ENSG00000183431,T-cells,27.8,6.4,7134,F
Q6DKJ4,NXN,4554.373261931539,0.2080584537981316,882.6186463269493,435,ENSG00000167693,skeletal muscle,48.9,6.4,7135,F
Q01201,RELB,9688.809043318026,0.2667429109154694,1300.09365576959,579,ENSG00000104856,bone marrow,27.8,6.4,7136,F
Q7Z7A3,CTU1,5449.397139522434,0.28850051778941194,1719.856273640681,348,ENSG00000142544,ovary,12.4,6.4,7137,F
Q5VWJ9,SNX30,8044.9791544079735,0.2788019291423354,1716.7959914721512,437,ENSG00000148158,corpus callosum,25.6,6.4,7138,F
Q17RP2,TIGD6,7260.719555577632,0.2402512436505015,1247.199980222698,521,ENSG00000164296,parathyroid gland,28.0,6.4,7139,F
Q7Z6J8,UBE3D,5822.311789691449,0.2812247593637199,1656.4306363857788,389,ENSG00000118420,fallopian tube,14.0,6.4,7140,F
Q9NVX2,NLE1,4975.088955527544,0.2414457825042599,1247.199980222698,485,ENSG00000073536,pancreas,40.3,6.4,7141,F
P49703,ARL4D,3042.9691632449626,0.2448826288973785,1148.0263792378669,201,ENSG00000175906,thyroid gland,52.5,6.4,7142,F
Q92791,P3H4,7999.918357050424,0.3105191098799069,1780.221628727053,437,ENSG00000141696,pancreas,34.5,6.4,7143,F
Q9NRQ5,SMCO4,2345.230099385976,0.36995619438345934,1317.1298385248226,59,ENSG00000166002,salivary gland,124.3,6.4,7144,F
O43278,SPINT1,9103.680873024465,0.27402580123805603,2237.9974092415273,529,ENSG00000166145,small intestine,121.0,6.4,7145,F
Q6XQN6,NAPRT,7287.520656374096,0.2910853092145646,1719.856273640681,538,ENSG00000147813,small intestine,34.4,6.4,7146,F
Q96AZ6,ISG20,2599.765344169736,0.2631430800041728,894.6528362792495,181,ENSG00000172183,granulocytes,116.8,6.4,7147,F
Q9H6R3,ACSS3,6091.290827763081,0.2086257618823041,882.6186463269493,686,ENSG00000111058,liver,37.1,6.4,7148,F
Q9UBM1,PEMT,6407.529907137159,0.5268809131501125,5230.224927849928,199,ENSG00000133027,liver,103.5,6.4,7149,F
Q15573,TAF1A,5927.795502513645,0.2501456713938418,1247.199980222698,450,ENSG00000143498,pituitary gland,16.9,6.4,7150,F
P43354,NR4A2,7674.551083344222,0.23084916801430466,1099.636679319052,598,ENSG00000153234,seminal vesicle,102.1,6.4,7151,F
Q96GE5,ZNF799,8644.528040900834,0.20487018647115413,882.6186463269493,643,ENSG00000196466,ductus deferens,12.9,6.4,7152,F
Q86UX6,STK32C,7934.289007431267,0.2436357806516868,1247.199980222698,486,ENSG00000165752,cerebral cortex,31.6,6.4,7153,F
Q96CG3,TIFA,2971.0623759388927,0.2416759879353121,1148.0263792378669,184,ENSG00000145365,pancreas,32.2,6.4,7154,F
O43824,GTPBP6,7595.294089168312,0.2506012952521208,1247.199980222698,516,ENSG00000178605,basal ganglia,40.5,6.4,7155,F
Q96I13,ABHD8,6538.250752896067,0.2764970058492513,1656.4306363857788,439,ENSG00000127220,cerebral cortex,34.0,6.4,7156,F
Q9NVN3,RIC8B,5097.951905938982,0.19131886515366772,882.6186463269493,520,ENSG00000111785,basal ganglia,32.3,6.4,7157,F
P08727,KRT19,9162.332006934286,0.3018346918795471,2301.423046496429,400,ENSG00000171345,gallbladder,205.3,6.4,7158,F
Q5VTQ0,TTC39B,7991.502560919524,0.24272771933043785,1247.199980222698,682,ENSG00000155158,cerebellum,35.9,6.4,7159,F
Q14435,GALNT3,9577.681129881741,0.28348298500488106,2237.9974092415273,633,ENSG00000115339,thyroid gland,37.6,6.4,7160,F
O43463,SUV39H1,5868.927913329007,0.2528318359527698,1247.199980222698,412,ENSG00000101945,thymus,21.2,6.4,7161,F
Q9Y2G7,ZFP30,7653.5310072422035,0.2147012701815089,955.0750302085603,519,ENSG00000120784,cerebellum,20.0,6.4,7162,F
Q9BTX7,TTPAL,4733.700016638635,0.25166157009348644,1247.199980222698,342,ENSG00000124120,liver,32.0,6.4,7163,F
A2RU49,HYKK,4291.830687034129,0.2366490690166897,1247.199980222698,373,ENSG00000188266,small intestine,21.2,6.4,7164,F
Q9NRA2,SLC17A5,12198.792887657883,0.4861498262704749,6773.703427960926,495,ENSG00000119899,parathyroid gland,155.6,6.4,7165,F
Q6VVX0,CYP2R1,7175.977650174499,0.314234865023094,1719.856273640681,501,ENSG00000186104,skin,15.8,6.4,7166,F
P09455,RBP1,2386.825357466936,0.2772999413366637,1112.135810938609,135,ENSG00000114115,ovary,161.0,6.4,7167,F
Q68DY9,ZNF772,8769.763026976587,0.2760616545444637,1716.7959914721512,489,ENSG00000197128,cerebellum,21.2,6.4,7168,F
Q86UF1,TSPAN33,9388.780003836759,0.5178414602779532,6383.191285103785,283,ENSG00000158457,kidney,56.8,6.4,7169,F
P56159,GFRA1,8565.251010319591,0.2907596373165651,1780.221628727053,465,ENSG00000151892,breast,26.8,6.4,7170,F
Q01196,RUNX1,7312.788121864196,0.26071129479390986,1247.199980222698,453,ENSG00000159216,thymus,58.6,6.4,7171,F
Q14116,IL18,2462.841311961413,0.2192277065205369,821.7369942177684,193,ENSG00000150782,skin,57.2,6.4,7172,F
Q9UJH8,METRN,5392.87116219103,0.3309360197346873,1889.931313072292,293,ENSG00000103260,basal ganglia,58.9,6.4,7173,F
Q00535,CDK5,3086.085235869883,0.22276230468126354,1015.9811433131842,292,ENSG00000164885,cerebral cortex,36.1,6.5,7174,F
Q6ZSC3,RBM43,4495.586792588233,0.2142949114103564,955.0750302085603,357,ENSG00000184898,urinary bladder,20.5,6.5,7175,F
Q8TBE9,NANP,3110.806474435328,0.2489549053805856,1247.199980222698,248,ENSG00000170191,thymus,18.2,6.5,7176,F
O95922,TTLL1,4729.982356739046,0.21696936084282886,955.0750302085603,423,ENSG00000100271,cerebral cortex,16.6,6.5,7177,F
P35212,GJA4,9814.94589975178,0.39885067147127146,5802.641233616372,333,ENSG00000187513,placenta,45.6,6.5,7178,F
Q8WUY8,NAT14,5281.983182662729,0.41560343315686404,4194.045714285714,206,ENSG00000090971,thymus,42.2,6.5,7179,F
Q9UIA0,CYTH4,4241.459916639326,0.19527033197123891,882.6186463269493,394,ENSG00000100055,spleen,53.9,6.5,7180,F
Q6UWZ7,ABRAXAS1,5934.284743529557,0.22457549266501667,1015.9811433131842,409,ENSG00000163322,thymus,25.7,6.5,7181,F
Q13424,SNTA1,6233.834172254798,0.2319384571319747,1131.7224879498244,505,ENSG00000101400,skeletal muscle,130.8,6.5,7182,F
Q99986,VRK1,4670.331735309958,0.2051934076561316,882.6186463269493,396,ENSG00000100749,bone marrow,39.0,6.5,7183,F
Q29983,MICA,7823.904277759789,0.31601896711861394,1950.296668158664,383,ENSG00000204520,testis,24.6,6.5,7184,F
O15247,CLIC2,2823.339856997132,0.20106667343533027,794.1807177378198,247,ENSG00000155962,vagina,66.1,6.5,7185,F
Q6ZMW2,ZNF782,7987.676568853853,0.175214439062508,882.6186463269493,699,ENSG00000196597,cerebellum,19.8,6.5,7186,F
P78310,CXADR,9290.873980146644,0.32694916153998305,2471.49808592804,365,ENSG00000154639,small intestine,41.4,6.5,7187,F
Q4W4Y0,C14orf28,4346.8779932260495,0.25357357717972234,1247.199980222698,310,ENSG00000179476,smooth muscle,20.4,6.5,7188,F
Q6PCB8,EMB,7056.407891637087,0.2937950633735958,1719.856273640681,327,ENSG00000170571,lymph node,44.1,6.5,7189,F
O43854,EDIL3,6977.453078287839,0.2787766109375954,1656.4306363857788,480,ENSG00000164176,spinal cord,85.3,6.5,7190,F
Q9NZH0,GPRC5B,12723.952545356746,0.4883239754353476,6773.703427960926,403,ENSG00000167191,cerebral cortex,108.0,6.5,7191,F
Q9HBT8,ZNF286A,6659.288822335006,0.18795760337484413,882.6186463269493,521,ENSG00000187607,pituitary gland,15.9,6.5,7192,F
Q96LJ7,DHRS1,5106.374354216458,0.32856873613637017,1889.931313072292,313,ENSG00000157379,liver,47.1,6.5,7193,F
O43688,PLPP2,8643.883069938416,0.4970941242897917,6383.191285103785,288,ENSG00000141934,salivary gland,45.8,6.5,7194,F
P61764,STXBP1,5728.822450837495,0.19270776896052866,882.6186463269493,594,ENSG00000136854,cerebral cortex,127.4,6.5,7195,F
Q6UXB0,FAM131A,6364.949345573779,0.2588505615730421,1247.199980222698,366,ENSG00000175182,cerebral cortex,54.7,6.5,7196,F
P56817,BACE1,8455.457327085738,0.3241545607890666,1950.296668158664,501,ENSG00000186318,pancreas,161.1,6.5,7197,F
Q6ZNC8,MBOAT1,12330.029913434388,0.483486293124965,6773.703427960926,495,ENSG00000172197,"cervix, uterine",22.5,6.5,7198,F
O60443,GSDME,7197.287245279552,0.27561862106200186,1656.4306363857788,496,ENSG00000105928,small intestine,31.3,6.5,7199,F
Q16602,CALCRL,13087.698188930752,0.4612769631286573,6773.703427960926,461,ENSG00000064989,lung,91.0,6.5,7200,F
Q8NE65,ZNF738,3613.1568219482906,0.3704786434297418,2347.4661907742034,137,ENSG00000172687,cerebellum,25.1,6.5,7201,F
O95633,FSTL3,4700.801521924138,0.2922528644589645,1719.856273640681,263,ENSG00000070404,placenta,201.0,6.5,7202,F
Q9NWM0,SMOX,5101.953755816816,0.1837680080286969,882.6186463269493,555,ENSG00000088826,cerebral cortex,29.0,6.5,7203,F
P17035,ZNF28,10436.902783465379,0.21338884067496736,923.1733601705887,718,ENSG00000198538,placenta,64.1,6.5,7204,F
Q14526,HIC1,13444.549197208877,0.2782783247449134,2237.9974092415273,733,ENSG00000177374,breast,37.5,6.5,7205,F
Q9HBT7,ZNF287,10345.24860915541,0.21071739294571126,882.6186463269493,761,ENSG00000141040,parathyroid gland,16.3,6.5,7206,F
Q12887,COX10,11059.200694885847,0.4144113863489247,6773.703427960926,443,ENSG00000006695,skeletal muscle,34.9,6.5,7207,F
P09038,FGF2,5008.102773088217,0.2258157903468052,1015.9811433131842,288,ENSG00000138685,adipose tissue,28.1,6.5,7208,F
Q3MIT2,PUS10,7038.759183096882,0.2373790489341472,1247.199980222698,529,ENSG00000162927,small intestine,19.8,6.5,7209,F
P04733,MT1F,1497.9421453803775,0.3352677693074061,1145.4725026576502,61,ENSG00000198417,thyroid gland,152.5,6.5,7210,F
Q9NWH7,SPATA6,8777.557349792125,0.23566341927869466,1247.199980222698,488,ENSG00000132122,testis,61.8,6.5,7211,F
Q6PEY1,TMEM88,6530.99387562275,0.4790358685506697,5648.848957153958,159,ENSG00000167874,heart muscle,43.3,6.5,7212,F
Q9NWR8,MCUB,7292.218168324231,0.3287264337351893,1889.931313072292,336,ENSG00000005059,thymus,45.3,6.5,7213,F
Q8IW00,VSTM4,8677.543936625123,0.350451602986377,3030.070109792895,320,ENSG00000165633,adrenal gland,31.6,6.5,7214,F
Q5JVL4,EFHC1,8085.531228092312,0.2451699887532372,1247.199980222698,640,ENSG00000096093,fallopian tube,49.3,6.5,7215,F
Q96MN5,TCEANC2,2359.448825758696,0.16686942668613675,567.218959048789,208,ENSG00000116205,thymus,15.7,6.5,7216,F
Q2M2W7,C17orf58,1898.500070524216,0.26931213353841765,979.2676296919527,97,ENSG00000186665,placenta,33.3,6.5,7217,F
Q969J2,ZKSCAN4,8689.83968512416,0.2172466045395725,955.0750302085603,545,ENSG00000187626,spleen,16.1,6.5,7218,F
O94929,ABLIM3,14659.690414533015,0.2751200146804476,2237.9974092415273,683,ENSG00000173210,heart muscle,58.4,6.5,7219,F
Q5TEJ8,THEMIS2,8709.395335787534,0.22236821991190728,1015.9811433131842,643,ENSG00000130775,spleen,73.0,6.5,7220,F
Q05513,PRKCZ,6312.070295023917,0.2012024041989625,882.6186463269493,592,ENSG00000067606,placenta,93.0,6.5,7221,F
Q6NSJ2,PHLDB3,10135.534488192205,0.2098105706401482,882.6186463269493,640,ENSG00000176531,skin,28.7,6.5,7222,F
P01011,SERPINA3,6175.335976761572,0.2669528136332736,1485.4790646845458,423,ENSG00000196136,liver,1244.8,6.5,7223,F
O77932,DXO,4063.4843990057702,0.1941117869412735,882.6186463269493,396,ENSG00000204348,testis,32.8,6.5,7224,F
Q08ER8,ZNF543,9967.455825960637,0.2409533909924188,1247.199980222698,600,ENSG00000178229,cerebellum,18.1,6.5,7225,F
Q693B1,KCTD11,3307.565549594165,0.2512848689262404,1247.199980222698,232,ENSG00000213859,esophagus,32.9,6.5,7226,F
Q8IZR5,CMTM4,8355.360714921359,0.44479270434720497,6289.499077311577,234,ENSG00000183723,thyroid gland,39.3,6.5,7227,F
Q8TDQ0,HAVCR2,8107.205713096262,0.3911797403577536,5187.7476080547885,301,ENSG00000135077,dendritic cells,34.6,6.5,7228,F
P0DP58,LYNX1,4628.3029473245115,0.5394798040639809,4732.5216666666665,116,ENSG00000180155,cerebral cortex,55.2,6.5,7229,F
Q02318,CYP27A1,7896.445674222708,0.3016364359680661,1780.221628727053,531,ENSG00000135929,liver,149.0,6.5,7230,F
Q9NPH2,ISYNA1,7746.4788197279,0.27858511048675605,1656.4306363857788,558,ENSG00000105655,testis,83.6,6.5,7231,F
Q5I7T1,ALG10B,13604.87276002169,0.5595303588886231,6773.703427960926,473,ENSG00000175548,placenta,11.6,6.5,7232,F
O95780,ZNF682,7342.8353556692555,0.2137424082837661,955.0750302085603,498,ENSG00000197124,thyroid gland,17.4,6.5,7233,F
P49716,CEBPD,6772.0226242542285,0.2952804770108909,1719.856273640681,269,ENSG00000221869,adipose tissue,27.3,6.5,7234,F
Q8TF45,ZNF418,8212.529383572937,0.17982879015519682,882.6186463269493,676,ENSG00000196724,cerebellum,25.8,6.5,7235,F
Q96BV0,ZNF775,9798.914862474798,0.2384871432938161,1247.199980222698,537,ENSG00000196456,corpus callosum,15.9,6.5,7236,F
Q96BR6,ZNF669,6772.970331445339,0.22966606950296364,1099.636679319052,464,ENSG00000188295,thymus,24.1,6.5,7237,F
Q7L9B9,EEPD1,5899.301166903974,0.1975764069636193,882.6186463269493,569,ENSG00000122547,skeletal muscle,39.7,6.5,7238,F
O96017,CHEK2,6727.101700621844,0.20492449416590536,882.6186463269493,543,ENSG00000183765,bone marrow,13.7,6.5,7239,F
P17152,TMEM11,5739.060832899807,0.4324028399949221,4274.076666666666,192,ENSG00000178307,skeletal muscle,30.2,6.5,7240,F
P0DN76,U2AF1L5,2588.7389215230946,0.15342213774704125,591.6611388490828,240,ENSG00000275895,granulocytes,74.4,6.55,7241,F
O43361,ZNF749,11934.370557904236,0.2290950883760628,1099.636679319052,778,ENSG00000186230,salivary gland,12.8,6.6,7242,F
O76083,PDE9A,7099.916965398194,0.2108400142419367,882.6186463269493,593,ENSG00000160191,colon,37.1,6.6,7243,F
Q9ULK5,VANGL2,11700.133283668765,0.3221017752253417,2471.49808592804,521,ENSG00000162738,skin,39.5,6.6,7244,F
O43772,SLC25A20,6896.356979772448,0.4250065610770912,5761.3406238206235,301,ENSG00000178537,liver,58.3,6.6,7245,F
Q96F45,ZNF503,10926.745314747099,0.26748384247466633,2067.0458375402945,646,ENSG00000165655,seminal vesicle,50.7,6.6,7246,F
A6NED2,RCCD1,4551.712063390016,0.27700345402313703,1656.4306363857788,376,ENSG00000166965,thymus,21.9,6.6,7247,F
Q5XG99,LYSMD4,8552.464205855129,0.34147043311953185,2612.347252650038,296,ENSG00000183060,skin,25.2,6.6,7248,F
Q9UPC5,GPR34,9599.060150155428,0.4293418750473992,6773.703427960926,381,ENSG00000171659,granulocytes,60.8,6.6,7249,F
Q7Z3Q1,SLC46A3,12423.492609837649,0.5343896149407564,6773.703427960926,461,ENSG00000139508,small intestine,62.9,6.6,7250,F
Q9H0N5,PCBD2,2970.844059383869,0.35684619161266434,1611.3839713873565,130,ENSG00000132570,skeletal muscle,47.0,6.6,7251,F
P04271,S100B,1865.9468335002664,0.2745706972012365,1056.9775695713506,92,ENSG00000160307,spinal cord,342.0,6.6,7252,F
Q8TD10,MIPOL1,8278.44155308306,0.2470242823502297,1247.199980222698,442,ENSG00000151338,pituitary gland,24.4,6.6,7253,F
P17019,ZNF708,6664.1077250301805,0.1917160267194184,882.6186463269493,499,ENSG00000182141,midbrain,46.0,6.6,7254,F
Q9Y587,AP4S1,3048.8506125777953,0.3424813944798362,1570.7619326318975,144,ENSG00000100478,cerebral cortex,22.2,6.6,7255,F
Q96SA4,SERINC2,12583.332931163899,0.5151905562489135,6773.703427960926,455,ENSG00000168528,liver,113.9,6.6,7256,F
Q6ZWL3,CYP4V2,7351.25117703975,0.28566419692603456,1719.856273640681,525,ENSG00000145476,liver,64.7,6.6,7257,F
Q8NEF3,CCDC112,6292.4549842953675,0.18824468512247766,882.6186463269493,446,ENSG00000164221,testis,40.4,6.6,7258,F
Q9NVC3,SLC38A7,11802.775256288056,0.5193801137324228,6773.703427960926,462,ENSG00000103042,testis,27.1,6.6,7259,F
Q86XE3,MICU3,7268.4523644983765,0.24859323876777425,1247.199980222698,530,ENSG00000155970,cerebellum,34.1,6.6,7260,F
O75954,TSPAN9,7036.640364316108,0.4961901272925139,5696.648957153958,239,ENSG00000011105,heart muscle,58.5,6.6,7261,F
O60603,TLR2,10099.858536741129,0.2682660717862809,2067.0458375402945,784,ENSG00000137462,granulocytes,72.9,6.6,7262,F
Q8WTX9,ZDHHC1,12482.674626648433,0.3664914486437385,3757.2386779156673,485,ENSG00000159714,thyroid gland,31.3,6.6,7263,F
Q8NBN7,RDH13,4193.58249386847,0.259290138168393,1247.199980222698,331,ENSG00000160439,placenta,34.0,6.6,7264,F
Q8NHU3,SGMS2,10136.311440384388,0.41393311959781603,6773.703427960926,365,ENSG00000164023,pituitary gland,48.5,6.6,7265,F
Q9NWW7,C2orf42,7420.628354880211,0.2212001739641269,1015.9811433131842,574,ENSG00000115998,testis,41.2,6.6,7266,F
Q5JUX0,SPIN3,3969.511218681932,0.2304877420685468,1099.636679319052,258,ENSG00000204271,cerebellum,28.6,6.6,7267,F
Q9BPU9,B9D2,3185.578168585896,0.3519509756996143,1924.4467011788706,175,ENSG00000123810,granulocytes,45.6,6.6,7268,F
Q9UK12,ZNF222,7083.25336921811,0.23176925939641035,1099.636679319052,451,ENSG00000159885,cerebellum,18.3,6.6,7269,F
Q9NTM9,CUTC,3730.5548491209747,0.25461292291623083,1247.199980222698,273,ENSG00000119929,skeletal muscle,122.1,6.6,7270,F
Q9H0I2,ENKD1,5987.592782160638,0.22121793256982966,1015.9811433131842,346,ENSG00000124074,pancreas,38.8,6.6,7271,F
Q8NHS4,CLHC1,8862.96102325917,0.2577114727262606,1247.199980222698,586,ENSG00000162994,pituitary gland,23.6,6.6,7272,F
Q96SN7,ORAI2,7171.459093016383,0.41661516373095536,5857.3158374958375,254,ENSG00000160991,granulocytes,30.9,6.6,7273,F
O15344,MID1,10017.764810886983,0.2511837287290145,1247.199980222698,667,ENSG00000101871,smooth muscle,30.6,6.6,7274,F
O60941,DTNB,9861.699562093621,0.2305999202674993,1099.636679319052,627,ENSG00000138101,salivary gland,49.4,6.6,7275,F
Q96S21,RAB40C,5202.208909854293,0.2856591942883333,1719.856273640681,281,ENSG00000197562,pancreas,39.9,6.6,7276,F
O15060,ZBTB39,14079.456748199464,0.28260346563866834,2237.9974092415273,712,ENSG00000166860,testis,18.0,6.6,7277,F
Q86YS3,RAB11FIP4,11301.324783584469,0.2362911350581659,1247.199980222698,637,ENSG00000131242,cerebral cortex,39.3,6.6,7278,F
Q9P0J1,PDP1,6727.580150035024,0.2519675958821116,1247.199980222698,537,ENSG00000164951,cerebral cortex,62.2,6.6,7279,F
Q5MCW4,ZNF569,9186.466394606234,0.2091210403316964,882.6186463269493,686,ENSG00000196437,cerebellum,20.9,6.6,7280,F
O00182,LGALS9,4095.051341837647,0.2455667745229585,1247.199980222698,355,ENSG00000168961,spleen,48.9,6.6,7281,F
Q8N448,LNX2,9735.370774081353,0.2392179729945434,1247.199980222698,690,ENSG00000139517,pancreas,24.7,6.7,7282,F
Q92611,EDEM1,8351.401455709329,0.2644720531536752,1247.199980222698,657,ENSG00000134109,thymus,89.4,6.7,7283,F
Q70UQ0,IKBIP,8722.257545700668,0.2989580570819204,1780.221628727053,350,ENSG00000166130,spleen,30.6,6.7,7284,F
Q9UNY5,ZNF232,7016.104875606299,0.22090031320399892,1015.9811433131842,417,ENSG00000167840,cerebellum,14.3,6.7,7285,F
Q9UJS0,SLC25A13,10592.359967234726,0.3262568950040985,2471.49808592804,675,ENSG00000004864,liver,79.1,6.7,7286,F
P0C2W1,FBXO45,4749.74766368866,0.30482361981625034,1719.856273640681,286,ENSG00000174013,cerebral cortex,19.4,6.7,7287,F
Q6P9H4,CNKSR3,7650.026356852056,0.218710958576327,985.4477567000637,555,ENSG00000153721,pancreas,26.6,6.7,7288,F
Q9BZD2,SLC29A3,11094.756308770193,0.4651397437773091,6773.703427960926,475,ENSG00000198246,placenta,24.6,6.7,7289,F
O75928,PIAS2,11804.151462358239,0.27231284822108737,2237.9974092415273,621,ENSG00000078043,testis,61.6,6.7,7290,F
Q9BTF0,THUMPD2,7680.901307055352,0.24964787913162914,1247.199980222698,503,ENSG00000138050,cerebellum,21.1,6.7,7291,F
P05305,EDN1,4765.40832966566,0.28005949911430184,1656.4306363857788,212,ENSG00000078401,adipose tissue,35.7,6.7,7292,F
P10600,TGFB3,6803.299554318192,0.2594034717893613,1247.199980222698,412,ENSG00000119699,placenta,31.0,6.7,7293,F
Q4LDG9,DNAL1,2001.1851615637527,0.2031669926693618,647.4631560180065,190,ENSG00000119661,testis,42.4,6.7,7294,F
Q8N0Z6,TTC5,4240.880747449397,0.1956406805148011,882.6186463269493,440,ENSG00000136319,parathyroid gland,15.3,6.7,7295,F
Q7L3T8,PARS2,5659.80924796164,0.2485879234499092,1247.199980222698,475,ENSG00000162396,pancreas,13.6,6.7,7296,F
Q9BX82,ZNF471,8756.13767353594,0.2136471332648749,923.1733601705887,626,ENSG00000196263,ovary,24.7,6.7,7297,F
Q8TC21,ZNF596,6903.63196539879,0.21828662367607984,985.4477567000637,504,ENSG00000172748,testis,22.4,6.7,7298,F
Q9Y5S1,TRPV2,15281.378179603817,0.3597155318817931,3757.2386779156673,764,ENSG00000187688,T-cells,29.8,6.7,7299,F
Q96DZ5,CLIP3,7400.992177060248,0.22489188425081372,1015.9811433131842,547,ENSG00000105270,cerebral cortex,108.3,6.7,7300,F
O95998,IL18BP,4633.2203495472695,0.3156052610074587,1889.931313072292,194,ENSG00000137496,spleen,71.5,6.7,7301,F
Q9H816,DCLRE1B,5993.209392100573,0.2190008027361673,985.4477567000637,532,ENSG00000118655,thymus,20.9,6.7,7302,F
Q7Z449,CYP2U1,7271.920221364499,0.2812388674398105,1656.4306363857788,544,ENSG00000155016,thymus,122.7,6.7,7303,F
Q8TAF7,ZNF461,7887.992578643562,0.22195963653056475,1015.9811433131842,563,ENSG00000197808,cerebellum,13.5,6.7,7304,F
P11166,SLC2A1,11031.831235790249,0.4706709122257321,6773.703427960926,492,ENSG00000117394,placenta,194.0,6.7,7305,F
O96024,B3GALT4,6768.5475958824145,0.33464837934971203,2139.9918975636656,378,ENSG00000235863,testis,19.0,6.7,7306,F
Q8NBA8,DTWD2,4841.016400060059,0.2486074499308641,1247.199980222698,298,ENSG00000169570,skeletal muscle,18.4,6.7,7307,F
Q8N365,CIART,6814.246844255927,0.232239302892896,1131.7224879498244,385,ENSG00000159208,skeletal muscle,40.2,6.7,7308,F
P04839,CYBB,11541.211092728368,0.3849217968848082,5373.887662187801,570,ENSG00000165168,lymph node,74.5,6.7,7309,F
P13807,GYS1,9366.121371534462,0.2376269846469013,1247.199980222698,737,ENSG00000104812,skeletal muscle,106.1,6.7,7310,F
Q53HC5,KLHL26,7508.21212056875,0.2544304537939654,1247.199980222698,615,ENSG00000167487,cerebral cortex,18.1,6.7,7311,F
Q9NZG7,NINJ2,5199.696294715998,0.4530813519745824,4346.387380952381,142,ENSG00000171840,T-cells,44.7,6.7,7312,F
Q6EMK4,VASN,12032.476819685102,0.2881291583762001,2301.423046496429,673,ENSG00000168140,retina,33.6,6.7,7313,F
Q9GZL7,WDR12,4991.304515135286,0.2444604693905477,1247.199980222698,423,ENSG00000138442,testis,17.1,6.7,7314,F
Q9BV99,LRRC61,3749.976227322221,0.2589829280210959,1247.199980222698,259,ENSG00000127399,thymus,41.0,6.7,7315,F
Q8IXV7,KLHDC8B,3502.372704103589,0.2511058264392759,1247.199980222698,354,ENSG00000185909,adrenal gland,44.0,6.7,7316,F
Q9UK10,ZNF225,9893.59690468609,0.20280868509706632,882.6186463269493,706,ENSG00000256294,testis,21.4,6.7,7317,F
Q9H0Z9,RBM38,5244.525988528132,0.3592006083853009,2487.7519050599176,239,ENSG00000132819,skeletal muscle,107.9,6.7,7318,F
Q9NYL2,MAP3K20,12075.444420740007,0.22195056384852369,1015.9811433131842,800,ENSG00000091436,skeletal muscle,96.1,6.7,7319,F
Q8N0X4,CLYBL,5261.460384640099,0.2914144043608519,1719.856273640681,340,ENSG00000125246,liver,57.7,6.7,7320,F
Q02153,GUCY1B1,7337.480775687093,0.22113481993844866,1015.9811433131842,619,ENSG00000061918,parathyroid gland,71.6,6.7,7321,F
Q8N3I7,BBS5,4755.764624890685,0.2635717865804885,1247.199980222698,341,ENSG00000163093,retina,23.8,6.7,7322,F
O15315,RAD51B,5782.493853247167,0.2881914193405805,1719.856273640681,384,ENSG00000182185,salivary gland,18.7,6.7,7323,F
Q8TCD6,PHOSPHO2,2460.9254062950604,0.20929470950261106,747.1331249827821,241,ENSG00000144362,testis,25.4,6.7,7324,F
Q6UB28,METAP1D,4675.570132359863,0.2662209163942127,1300.09365576959,335,ENSG00000172878,pancreas,23.8,6.7,7325,F
P55212,CASP6,4536.1875767290585,0.26293289870752784,1247.199980222698,293,ENSG00000138794,small intestine,42.8,6.7,7326,F
Q9NXP7,GIN1,6498.432121279839,0.23487683953191665,1247.199980222698,522,ENSG00000145723,pituitary gland,17.4,6.7,7327,F
Q7L622,G2E3,8849.997252166273,0.2396426042764118,1247.199980222698,706,ENSG00000092140,testis,39.6,6.7,7328,F
Q92536,SLC7A6,13007.983439776299,0.4930533468820762,6773.703427960926,515,ENSG00000103064,skeletal muscle,58.8,6.7,7329,F
O14832,PHYH,4063.687005367875,0.2333492129589213,1131.7224879498244,338,ENSG00000107537,liver,128.3,6.7,7330,F
Q4G0N4,NADK2,6151.94836191237,0.25005156674377776,1247.199980222698,442,ENSG00000152620,liver,128.6,6.7,7331,F
Q969S0,SLC35B4,9722.825257986791,0.524076475297065,6383.191285103785,331,ENSG00000205060,cerebellum,22.4,6.7,7332,F
Q14914,PTGR1,3936.4380767524235,0.26624937824390216,1300.09365576959,329,ENSG00000106853,small intestine,117.6,6.8,7333,F
Q9BSK0,MARVELD1,6151.270119664075,0.5033050187659519,5128.374927849928,173,ENSG00000155254,smooth muscle,40.7,6.8,7334,F
Q9H0R5,GBP3,6799.698776006696,0.2054452946968881,882.6186463269493,595,ENSG00000117226,small intestine,63.1,6.8,7335,F
Q86X02,CDR2L,10090.956793409587,0.2610305273293568,1247.199980222698,465,ENSG00000109089,cerebellum,40.0,6.8,7336,F
Q8N141,ZFP82,8540.200721067189,0.2346829831064484,1247.199980222698,532,ENSG00000181007,cerebellum,15.0,6.8,7337,F
Q9BXD5,NPL,4084.652725017072,0.2712606806805129,1561.9385202765454,320,ENSG00000135838,granulocytes,76.0,6.8,7338,F
Q70IA6,MOB2,3550.384940317273,0.2391613802398859,1247.199980222698,237,ENSG00000182208,smooth muscle,57.3,6.8,7339,F
Q8N196,SIX5,13800.565797528645,0.299280206507374,2301.423046496429,739,ENSG00000177045,pancreas,36.5,6.8,7340,F
