id,monomer
3gwn,False
3nuq,True
2zxe,False
2c36,False
4fn7,False
2p5k,True
3ntv,False
3dv8,True
1rl0,True
4wz8,False
5zo3,False
2p3y,False
2i39,False
1ufy,True
2w8x,False
3duw,False
4o9l,True
6ekv,True
1ftr,False
1u5u,False
4chi,False
2y7b,True
2gig,False
3bqw,True
2ra8,True
1ko7,False
6dur,False
3ge3,False
3ip3,False
5h62,False
2nxq,False
4pqg,False
5crb,False
4e57,False
3hss,False
4j0d,False
4h7w,True
2qed,True
2opl,False
6blh,False
6dhx,False
5tzn,False
3nyy,True
6pym,True
6dg6,False
4evf,True
5lb3,False
1kve,False
4gak,True
5zee,False
4dnc,False
5fly,False
5l8e,False
5jug,False
3nzm,True
3lc0,True
4h18,False
4kvg,False
6b12,False
3sig,True
1h32,False
6gl8,True
5hyz,True
6a58,True
6ehb,False
2b5i,False
6fuu,True
3h5l,False
1kmo,True
2fvv,True
2hl7,True
5nup,False
2ob9,False
4rn3,False
5ktk,True
5v5w,True
3tov,False
3s6p,False
3bws,False
3v93,False
1xiw,False
3a09,False
5ts9,False
1cg2,False
3mkz,False
6hyo,True
2okx,False
3ca7,True
6dvu,False
6nuc,False
1qp8,False
2ij2,False
1o9g,True
3s9d,False
2yc3,True
2igi,False
1mvf,False
2x2s,False
2ag4,False
5knk,True
4hud,False
5csi,False
4kp1,True
3qdl,False
4tqr,False
3bxj,False
3gm5,True
3u4t,False
2xdo,False
4b2n,False
4mt8,False
3tbd,False
5fi3,False
1qwr,False
4wh9,True
3fsg,False
5b19,False
1el6,False
2a90,True
4m8k,False
3zbo,False
3wwl,True
6cgk,True
2iyk,False
6p28,True
4p1m,False
2oku,False
6a7a,True
3k94,False
1oz9,True
4tmd,True
6fm5,True
4a7w,False
2gs8,True
6gv8,True
1kmt,False
3iup,False
3oti,False
2zpa,False
3o8m,True
5xlv,False
4z8w,True
3r2c,False
2rff,True
2ge7,False
5j1n,True
4esj,False
3pb6,True
4i6j,False
2g3r,True
5v37,True
4yji,True
6hav,True
3l46,False
2qv6,False
2gqw,True
2wzp,False
4kal,False
4om8,False
2edm,True
5yzp,True
1id1,False
2p22,False
2imf,True
6cwx,False
3fl2,True
2huh,True
3kf6,False
6grl,True
4qe0,False
5eq0,False
3f7e,False
1gy7,False
3h8g,False
3a0o,False
4krg,False
2v33,False
6osx,True
6chj,False
1p0h,True
5vx5,False
2zqk,False
1n35,False
4q3k,False
1uhv,False
1jmu,False
3m4w,False
1rkq,False
3esl,False
4psn,False
2xu3,True
2wqk,False
3c8m,True
4e1s,True
1gp6,True
5j1g,False
4wlh,False
1cxz,False
2pd0,False
3c85,False
4g9s,False
3jqy,False
5bvl,True
3jrt,True
4v4e,False
4v17,False
5vmr,False
6duj,False
5f74,False
3pp2,False
4ftf,True
3hs3,False
2p2u,False
3vc5,True
5n8p,False
2a5z,False
4qdn,True
2wn9,False
3okq,True
3e9v,True
5c1m,False
3ho7,False
4aq4,True
2bpa,False
1hz4,True
6jde,False
3uid,False
4etn,True
4ljs,True
5ucv,False
1f2t,False
4km6,True
1q08,False
4gvf,False
5gyy,False
1y93,True
3f2z,True
3lpm,False
3qv0,True
4wpe,True
2z0d,False
5c46,False
3mad,False
2ebb,True
3v5c,False
3h0d,False
1zhv,True
1xe7,False
2jda,False
3fjs,False
2jae,False
5m2p,True
1whz,True
1h2c,False
5ym0,True
3be6,False
5cs2,False
5aoz,True
5fjd,False
3f1i,False
4kpp,False
6am3,False
2r01,True
3lwj,True
2hmv,False
5a4o,False
4wi1,False
3skq,True
1btk,False
3ne5,False
5n0l,False
5mpw,False
5hbp,True
4ydr,False
4okv,False
6fpq,False
3fbq,True
5tee,True
3v46,True
4otm,False
1jek,False
4cd5,True
1njh,True
3ur8,False
5w7w,False
6s29,False
1szi,True
3d89,True
2o4a,False
6nuf,False
4p5e,False
3edv,False
2etj,True
2v7s,True
3qfl,True
3acx,True
4p5i,False
3tpm,False
5ukv,False
1tki,False
3umo,False
5x4b,False
5awf,False
3m84,False
3a98,False
4gn4,False
2ozn,False
3pjv,False
6cvz,False
2zkm,True
3e23,True
6hfq,True
2c3v,False
6dk9,False
2gom,False
1rk6,True
3sja,False
2h8e,True
1pbj,True
3r07,False
4r8x,False
4z04,True
5ufn,False
6hxp,True
3h16,False
1wlg,False
2c3n,False
2yh9,False
1rjd,False
4yds,True
1pzw,True
4rt5,False
6mtg,False
1tul,True
2oa2,True
1pwb,False
5aq5,False
1ueb,False
2b3y,False
5j9i,False
3dbx,False
6abo,False
6e43,False
4r1j,True
6a0n,False
5wdd,False
4rl8,False
1iq4,False
1jos,True
4u9o,True
5z7l,False
2o3i,False
3u2r,True
3u4z,False
6ghu,False
4lhf,True
1ucs,True
4d74,True
1t82,False
6f7l,False
1m70,False
3cwr,False
5ejy,True
6fx6,True
2wx3,False
5upb,False
2ooj,False
5z3e,True
3b21,True
1h7s,False
6n9a,False
4o6y,False
5was,False
2x5f,False
3d0k,False
2o30,False
4uv2,False
6nb0,True
2g8l,False
3pvl,False
5bnx,False
4xpl,True
4x0n,False
5kzs,True
6okm,False
5ueb,False
2wxf,True
1g6g,False
5cs0,False
3ott,False
6h2x,True
5ixp,True
3isx,True
1jog,False
1wkq,False
5hkl,False
6q10,True
4jhc,False
6gs2,False
3b4u,False
3mcw,False
5d2m,False
1gd8,False
3u12,False
2ota,False
1vi0,False
2hti,True
2cmg,False
2qfa,False
1k8r,False
3gna,False
1irq,False
1r0u,True
6k3a,False
2xfn,False
2hfe,False
2cxi,False
6ptg,False
2d1g,False
3bwv,False
5x3d,True
4h61,False
4zqu,False
6agw,True
2hw2,True
6a17,True
4bg7,False
2dbb,False
3k01,True
3no6,False
3raz,True
3zje,False
5b7w,False
4nc7,False
5y9q,False
3kk4,False
3n10,False
6mv2,True
3mbr,True
4qtj,False
5cq2,False
2i76,False
5jbx,False
4x7r,False
3n3m,False
3uc2,False
3rkc,False
6cc2,True
1wyz,False
3r1x,False
3zuc,True
5cqx,False
4nob,True
6jbx,False
6rwr,True
5vj2,False
3bvf,False
6hf1,False
3c7m,False
2ayd,True
3t7h,False
1zbd,False
3byp,False
1te5,False
4lxq,False
2v1m,True
1o5h,False
2czs,False
3h04,True
1wur,False
3egr,False
5wbf,False
4hfx,False
6hmq,True
4k6j,False
4q0y,False
4wks,False
2j9w,False
4zgy,False
1j0p,True
5k5z,False
3r75,False
5afw,False
5emi,True
4oh7,False
3v33,False
4s3h,False
4xlt,True
4ysi,False
5mdr,False
3tcv,False
5ums,True
4cvn,False
5tcs,False
4z6y,False
1wmh,False
1zb1,False
4ct3,False
5djh,True
3c57,False
3c6a,True
4l9h,True
1qhh,False
2q28,False
1kko,False
6mf9,False
4a6q,True
6ftf,True
5lz3,False
4kgd,False
4s12,False
4fdw,True
4rjz,True
3ctw,False
1fjr,False
1gwm,False
3poj,False
5llj,False
4a8j,False
5mux,False
3gyc,False
2hiy,False
2ap3,True
4mbo,True
3iwf,False
5mdt,True
3uh8,True
6i4k,False
1q5z,True
5vfb,False
3fym,True
1sgm,False
2y2m,True
3aml,True
1v5v,False
5ykr,False
5bx1,True
3k9i,True
6n1z,False
3bfm,True
2o3o,False
1r6d,True
5f4h,False
1r29,True
2vqp,True
3ch4,True
3nec,False
5o9q,False
3ilv,True
3fze,True
2czv,False
4bmd,True
4boe,False
5wf2,True
2hbo,True
3gp6,True
3woc,False
3r4i,False
4i90,True
4zp0,True
3rl5,True
3sby,False
4jza,False
3k6o,False
4qvs,True
5wfy,True
3huu,False
6gr2,False
3eo6,False
4e9s,True
3cxg,False
2gbb,False
5ly5,True
4paw,False
4f0z,False
2o8s,False
4wma,False
3ckj,True
2bkf,True
6ie6,False
5lf2,False
4hh5,True
6nk0,False
6n6a,False
3t4r,True
6mlt,True
6hqk,True
1g2c,False
4ajy,False
2v8q,False
1tif,True
1r6x,True
2ha9,False
2fao,False
2sqc,False
3dtn,False
3ot9,False
2ygk,False
3lkm,True
3fak,True
1z0p,True
4ffb,False
4z6m,False
4bt7,True
1jnr,False
4uht,False
3x0i,True
2w3y,False
2wao,False
4tlv,False
3imo,False
2xci,False
3zwf,False
1pgl,False
3b08,False
5aog,False
1cl8,False
3cl5,False
2fcj,False
3s8m,True
4hrv,False
4c1b,False
4g7n,False
1kq3,True
1wvh,True
4n77,True
6ey6,False
3tt2,True
3kp8,True
3pgu,True
4auk,False
1n08,False
2id4,False
3idw,True
5wx9,False
3cih,True
6a8o,False
2qm4,False
3rmq,True
5o6t,False
2jc9,True
6fc0,False
6fcg,False
5hdf,False
5hoe,False
3mgb,False
3m9l,True
1l7a,False
2gr8,False
1j3a,True
5o6h,False
2qih,False
5uqp,False
1yle,True
6fv4,False
6a9w,True
5uj0,False
6h2o,False
4qb7,True
1um0,False
3qsz,False
4wj7,False
3pnx,False
1dq3,True
4gs5,True
5kvm,False
3kde,False
6hfo,True
2ovj,True
4irf,False
5cd6,False
2ets,True
4yba,False
5w82,False
4uuu,False
3oqp,False
4wj1,True
5z4g,False
5oc7,False
2ako,False
1s7o,False
5abv,False
6q76,False
6ckm,True
6n1l,True
4n0h,False
3lnb,True
3keb,False
3qi7,False
3ej9,False
2x5q,False
3htk,False
4le3,False
5tda,False
4mb7,True
6a2j,True
6eaz,False
6iie,True
5izl,False
3w4s,False
1n13,False
4exo,True
4n49,True
2wwe,True
2q4x,False
2zsj,False
3gkr,False
3k1u,True
2ob3,False
4dth,True
5j6p,False
6hrn,False
1k6k,True
4tx3,False
4xz0,True
4yep,False
3jv9,False
4aeq,True
4bby,False
3sy1,True
6n0k,True
3qex,False
3rk1,False
2ob0,False
5nzo,False
6bs3,False
3edn,False
3qml,False
4hhr,True
3ssb,False
5b0u,False
4xgo,False
4v1j,True
1j3w,False
6jg9,False
4rdq,False
3csv,True
2q4a,False
2qx5,False
4eic,True
4ols,False
4u9v,True
3urz,False
4eyc,False
2nwi,False
3k30,False
2zog,False
2hba,False
4qp5,False
1j7x,True
4qmh,True
5lq4,False
3bgu,False
5xnw,True
1ed1,True
2hvw,False
6bxr,True
2o7r,True
3e96,False
2wpv,False
5ewu,False
2db0,False
5gqi,True
5i2h,False
3u6g,False
4nbp,True
2xg5,False
1j1t,True
5kbw,False
3plu,False
6fto,False
3wli,True
3vwc,True
4er8,False
3ds8,True
1vgw,False
4h27,True
2b0a,True
1z70,False
1oz2,True
1w1h,False
2f07,False
2a2m,False
2cjs,False
3fdq,False
3doh,False
3g14,False
3lys,False
3bux,False
1w8i,True
3q6k,False
1wwm,False
6epz,False
5ccb,False
4e29,False
6ens,True
4k51,False
3mbk,False
3mxo,False
5u4u,True
5w5c,False
4ni6,True
6ewm,False
5whg,True
1twu,True
3d00,True
3fwz,False
6at6,False
3b8m,False
2xvo,False
4b89,True
4sgb,False
3qva,False
5dh0,False
4he6,True
5hnv,True
4u4h,True
3ic3,False
2q0y,True
4yv4,False
4pcq,False
4a2v,True
6iyt,False
5fq2,False
4j39,False
4gxw,False
2blf,False
3ebw,False
3hms,True
6dwg,False
5tj3,True
3dha,True
4kv7,True
4wfq,True
4e3y,False
1f5n,True
2yij,False
6os6,True
1oo0,False
2ga1,False
2dbs,False
5w10,False
1p65,False
2ou3,False
5x4r,False
3qsj,True
5nhu,False
3f3f,False
6rek,True
3x0v,False
4mnc,True
5xbi,False
5w4a,False
4noo,False
3rnr,False
2p0w,False
6jgj,True
1g5a,True
1sp3,True
6od2,True
3q3e,False
3e0z,False
2zdp,False
3azo,False
1qsm,False
1a92,False
2nxf,True
6jtd,False
3fi9,False
1dkg,False
2pif,False
2r2z,True
3mwx,False
3nqo,False
1xhd,True
5i4a,False
5axm,False
6dlh,True
3okg,False
1d0d,False
6rm0,True
3eby,True
4mn5,False
4l5g,False
4jgp,False
6dcb,False
3lsn,True
1dg6,True
3nbc,False
1yue,True
1svf,False
3do9,False
2zy4,False
1b5e,False
2x57,False
3c75,False
3ffr,True
5en7,False
4zou,True
3dor,False
2nrq,True
2czl,True
4y68,False
2qdq,False
3gdh,False
6nau,False
3e59,False
1onw,False
2asb,False
3qr7,False
1a0c,False
3mqq,False
1ofu,False
2pnq,False
4rep,True
4gbf,False
4mjs,False
6q1c,True
3zdo,False
5j6y,True
4xsl,False
6iqc,True
4eek,True
3i0z,False
3l1w,False
3pm2,True
1jb3,True
5yk6,True
5oxz,False
6n81,False
4gqb,False
4i6m,False
2z72,True
5azx,False
1cnt,False
4bsp,True
3hie,False
2yzt,True
2bt9,False
2bjq,True
1l6r,False
5qs9,True
1ybk,False
1jix,True
5mwe,False
3vn5,True
4gf3,False
5c6d,False
4y60,False
6fmc,True
1tqg,True
3d3b,False
4i9o,True
3k8u,True
3p2m,True
2ba2,False
4m37,True
4s3i,False
6jko,False
6ewh,True
3qc7,True
2i9f,False
5ux1,False
5xqh,True
3fnb,False
4wa0,True
4bhq,False
3m1r,False
4nbo,False
2q83,False
1sfu,False
4ouh,False
1zi8,True
5vky,False
3pet,False
5c5d,False
5aqc,False
1zke,False
3cyg,False
4opm,False
5m1m,True
6nvy,False
6nt2,False
3ke7,False
5l8x,False
1dcs,True
1feu,False
2okt,True
5fb4,False
2vzc,False
4j4s,False
5jvk,False
2qyv,False
6bsu,False
2pq8,True
3esh,False
4kdr,True
4ldn,True
6hto,False
6idc,True
4qmg,False
4esq,True
3tv0,False
1ho8,True
3bso,False
5xpc,False
3ond,False
3jyo,True
5h2v,False
3en8,True
2xu0,True
2ece,True
3ke3,True
3ipr,False
4rca,False
3kk7,False
3nb0,False
5z38,False
2f9z,False
5krt,True
4q28,False
4ogg,False
4ikv,True
2qsi,False
2qtq,False
5vji,False
1xg8,True
4aya,False
3l6i,False
1qf8,False
2ppv,True
6oq8,False
5cqs,False
3zbd,False
1xfk,True
3o12,True
6gum,False
3it8,False
1j83,False
1nr0,True
2j3w,False
2p8t,True
6r9n,False
4ynx,False
4rya,True
5fia,False
2q4q,False
2dc1,False
6hvm,False
4cu5,False
3qwl,True
3rby,False
3ufe,False
1r45,False
5d3q,False
3ayv,False
3mnf,True
6o63,False
5yjw,True
4d0q,True
3w0k,False
2y6x,True
3frm,False
3l51,False
3zgh,True
1s21,True
1d9c,False
6htl,True
2xze,False
3sno,True
6s8s,False
3vzx,False
5b66,False
4myz,False
2hsz,False
5u3q,False
2c6u,True
5eqj,False
6fbq,False
3kdw,True
3evz,True
5a6s,False
5wuc,True
5ehk,False
3dxo,False
4dt5,False
6nzs,True
4qpm,False
4a5s,False
3l22,True
4ttw,True
4xed,True
3pop,False
5yvq,False
5xav,False
3ugu,True
1vjk,True
4ftd,True
3e4w,False
6edq,False
5kfz,False
2w7a,False
4xez,True
4z9d,False
6ntr,False
5o37,True
4jd0,True
3pf0,True
3no0,False
5wqv,False
6ans,False
3dnj,False
6mw4,True
3bf4,False
6j9m,False
4ziu,True
6ejq,False
2gm3,False
2il5,True
5mi4,True
3rza,False
3x0t,False
5wwp,False
1xaw,True
3lov,True
5jnb,False
4fzp,False
1wte,False
3cj1,True
1o22,True
2bec,False
3ivp,False
2c24,False
3qu3,False
4uad,False
5ijj,False
2ov9,False
2nps,False
5znt,False
1ji7,False
1kmi,False
5k2l,True
5v8d,False
5mv4,False
1sdi,True
2hhc,True
1vyr,True
4nqi,False
6e0v,False
5h1x,False
4l1d,False
5ff5,False
4yze,False
5t2x,False
2xlk,False
1g3j,False
5ubp,False
4x3x,True
4a37,False
5z9z,True
3g13,False
4rfa,True
5xsw,False
2fph,True
4yvo,True
5zt8,False
3g8y,True
3cij,False
3hv8,True
5hax,False
4yz0,False
3cym,True
6g3b,False
5tgn,False
5bp3,False
5wwn,True
6hqp,True
1it2,False
4fyb,False
2avu,False
3g0m,True
5il6,False
3dcz,True
1p57,False
2c1v,False
6as3,False
3fg8,False
5jgf,False
4edp,False
3u28,False
4xea,True
4bpu,False
2rbg,False
4al0,True
1ujc,True
3e0x,False
3cmb,False
3e8t,True
5nqv,False
5miy,False
3d40,True
4ar9,False
2hqb,True
6ny5,False
3lof,False
6nes,False
4e40,True
4e6z,True
6nou,True
3k13,False
5jje,False
4k7c,True
3v69,False
5dcu,False
5z08,False
2ns6,True
1cb8,False
3h74,True
3lag,False
6m90,False
2wh6,False
2ibn,False
1y6k,False
3h3i,False
4e6f,False
3gd7,False
4ld1,True
2fb6,True
2gwd,True
4nsv,False
1gwe,True
2jcb,False
4nn5,False
5vr2,False
1v9m,True
4i79,False
4ano,True
2hoe,True
2pyb,False
2ykz,True
2woz,True
5gnf,False
6d91,True
5xom,False
6hph,True
3ldc,True
2vzp,False
5wco,False
5uvg,True
5x4t,True
5e04,False
4ix3,False
5j7o,False
3p8a,False
3e03,False
4gxb,False
6hzw,False
2fgy,False
4afl,False
4cvq,False
4k37,False
4dyn,False
3igf,False
2ii2,True
3o5z,False
4hbq,False
6o7b,False
2wtk,False
5ncg,False
2f69,False
4mam,False
6h8o,False
4heo,False
5y9x,True
3bjn,True
5b3h,False
5xhb,True
4eo0,True
1vkk,True
4fpr,False
2bz1,True
5jqs,False
5tif,True
4xrf,True
4cfs,False
1b33,False
1fs0,False
5oe8,False
1v8d,False
4igk,False
2xhg,True
5zhz,True
5jmb,False
6j7b,False
4ck4,False
1vkh,False
2p09,True
3ami,False
5flg,False
2a6s,False
2nx4,False
1fm0,False
2w2d,False
1w07,False
3qwg,False
1c7s,False
3fyb,False
1p49,True
6nc9,True
2ptt,False
4qic,False
6cwm,True
2q1w,False
6mzp,False
6dcm,True
4v0w,False
3dbg,False
5zim,True
6qk4,True
4g2c,False
4p1n,False
5xly,False
1m22,False
4x1t,True
4i6x,True
1p1m,True
4pqd,True
3ktc,False
2nz7,False
3vot,False
4fo0,True
1qw9,False
6atg,False
2gw1,False
3vu1,False
1wna,True
3tbm,False
3ajf,False
3t5x,False
4huj,False
2wnf,False
6gjs,False
1j77,True
6cnw,True
2q0o,False
6efn,True
2hkj,True
6ovb,True
3ksx,True
6qb2,True
1aqz,False
1gve,False
6h1e,False
1b9l,False
4r4k,False
3uim,True
1zl0,False
3fbi,False
5l2x,False
1d5t,True
3eus,False
5ys3,False
5vgl,True
4rgd,False
3ofk,False
3d8l,False
4i4c,False
2glz,False
4u12,True
2xe4,False
1us0,True
3emx,False
4xcv,True
4lmi,False
2aal,False
6gcv,False
4g1i,False
1hi9,False
1bxo,True
6hyy,False
4hzo,True
4ljr,False
5h0m,True
2abs,True
2eh3,True
2chp,False
5ix8,False
4oyh,False
3c1q,False
5k7f,False
4ccd,False
5nl1,False
3dou,True
5ffa,True
6oq6,False
6d0j,False
2nrh,False
2pml,True
5a1q,False
5b68,True
5oar,False
1vj0,False
2eiy,False
4pfo,True
2r0x,True
5mhj,False
2pl2,False
1kyq,False
4l07,False
3lju,True
6jcn,False
1ups,False
3t6s,False
4k4k,False
2y9u,True
2ddm,False
3hfi,True
3w0o,True
2xwt,False
6owk,True
2wad,False
1jiw,False
4lgq,False
5odw,False
4k7b,True
2hsb,True
1gjw,False
3nbx,True
2od0,False
4xkb,True
2cay,False
5hlj,True
3ub6,False
3da5,False
5bu5,False
1dp4,False
5l0l,False
2wdq,False
3wqb,False
4cem,False
2yve,False
5zzr,True
1x9i,False
5uuk,False
3evi,False
6h8g,True
6e6u,False
4y1w,True
5d3x,False
5f0j,False
3gtz,False
4ri2,False
4hj1,False
4mnn,True
5usw,False
1y8a,True
3kxw,True
2z7b,True
4l1n,True
3uej,False
5j1j,False
1id0,True
4gdi,False
3log,False
6c48,False
1sby,False
6da0,True
4wpk,True
4j0x,False
3thg,True
1sen,True
2xcj,False
2x65,False
3cjh,False
5um7,False
3fan,True
2dpf,False
3v7i,True
4v9f,False
5lp5,False
1ufi,False
4bqq,False
3eun,True
2b9d,False
4krr,True
1wwl,False
2gsv,False
5t87,False
5brl,False
3k1t,True
2asf,True
5d1m,False
2np3,False
3dup,False
4r2y,False
1tbf,True
5bke,False
3e6m,False
1puc,True
5ol4,False
3d1l,False
3e05,False
4htg,True
4l0j,True
4ler,True
4i1s,False
3r62,False
2x3l,False
1ykh,False
3a5p,False
3r5t,True
6j8n,False
6p2k,False
1pp0,False
1hek,False
1rli,False
5ija,False
1nth,True
6drr,False
3ez2,False
4qqr,False
3rot,False
3lw7,False
4wd3,False
6euw,True
3m8j,False
4dix,False
3gkj,False
4pp4,True
2qr6,True
2cg5,False
2vxt,False
4e17,False
3q9l,False
3mer,False
3erw,False
3bdi,True
6oyh,False
6mnn,False
4uci,False
2a0b,True
2bm8,False
5xau,False
2xvm,False
6j0y,False
4ly4,False
3p24,False
5ktn,True
4k70,False
3lw3,False
3fbl,True
3dbo,False
3u66,True
3phh,True
5t3b,False
4a1g,False
1u3d,True
6gg1,True
3rbs,True
2j58,False
6f3h,False
6k1z,True
2ope,False
5ah1,True
6gbi,True
4ose,False
4o4a,False
3zth,False
4wkz,False
4cah,True
2euc,False
3pbt,True
5dzo,True
2j7q,False
2gan,False
2bm5,False
3kto,False
3lgi,False
2qsf,False
1upt,False
2poc,False
5nvm,False
4icg,False
2ask,False
4gwg,True
1qkr,False
4uuy,False
1ghe,False
3og2,False
1jmv,False
6qyb,False
2jis,False
2pie,False
2vak,False
5jsi,False
4zgp,False
3vsv,False
3ozp,True
3irb,False
3fo8,True
1f1m,False
2izx,False
3bc1,False
4kk0,False
3igm,False
1rwh,False
3tmg,False
1x9z,False
2ex2,True
5gtq,True
2ciu,True
2cx7,False
1kzy,False
6gpu,True
6nmg,False
5ux5,False
2dxq,False
4j29,True
3i7a,True
4xlg,False
3lma,False
6dgg,True
3psh,True
5yk1,True
3q2j,False
2fbq,True
3itf,False
6qlg,False
3i0p,True
2yvi,True
3u24,True
1no7,False
4gzr,False
4y7l,False
1i1w,True
5mc9,False
4nfu,False
5fx8,False
5ovo,False
2yin,False
1jl1,True
3gpg,False
2qhp,True
5hxk,False
1egp,False
3umg,False
5jm8,False
3rko,False
3nnf,True
1zld,True
5h4u,False
2yqz,False
3ppb,False
3ou2,True
5edl,True
3dnp,True
4hpm,False
1m2x,False
1mo9,False
3fke,False
4g9y,True
3n5l,False
1tht,False
1vpm,False
6cci,False
5cr4,False
3lyp,False
6jhw,False
1okc,True
3p9a,False
5hwk,False
4e9l,True
3mkh,False
5gwd,False
4at7,False
5i5d,False
3mv2,False
3vhj,True
4aru,True
1g8e,False
5xu0,False
3g5t,True
3oq3,False
5k6d,False
4eog,True
5w7b,False
3fyn,True
1vr9,False
4dkc,False
3pfy,True
3vor,True
6aok,True
2uvk,False
6gs8,False
5ldd,False
3bmb,False
2yev,False
3m7k,False
4i17,True
5ii6,True
5b7i,False
1eb6,True
3dlc,True
5fsv,True
4i8o,False
5gza,False
5h02,True
2qt1,True
2h8g,False
3kog,True
1nyk,False
4eun,True
5gt1,True
3oxp,False
1t33,False
6a5a,False
1tuk,True
3frh,True
5ffi,False
5n2p,True
4m82,True
4uul,False
5b6c,False
4xxh,False
4i6y,False
3e8o,False
3fzx,True
4opw,False
2bsj,False
1yre,False
5o15,False
5btb,True
3d3m,False
3e9u,True
4fsd,True
2hnu,False
1jni,True
4pdc,False
4zvf,True
3nrl,False
5bza,False
5ht2,False
3gb5,True
3pc7,False
2xuv,False
3l8w,True
4pqh,False
1r0m,False
2pan,False
4pmo,False
1my7,False
6mx3,False
3zn3,True
1y0n,True
1ae9,False
4l3t,False
3tva,False
3w5f,False
3exz,False
4l9p,False
4q1q,False
5fql,False
5hus,True
3lub,False
4ut1,True
1h16,True
6qil,False
5w0g,True
3fju,False
3zqo,False
6ohi,False
4gqo,False
5zdm,True
4pe3,True
1f0l,False
1q8c,True
4raj,True
6ao1,False
4wmy,False
2q35,True
2fzt,False
4hyz,False
2q22,False
4jz5,True
3ke6,False
3rh2,True
3aof,False
2dst,False
1xv5,True
3sxm,False
5dvi,False
1jx7,False
5xvr,False
4eq3,True
5t9y,False
4p6z,False
1qaz,True
3rlf,False
4yki,False
3ira,True
5er9,False
6ar7,False
5h6t,False
5k2x,True
4nes,True
3eu9,False
5i39,True
2v94,False
2vng,False
3n90,True
4blq,False
5dwd,False
5yiu,True
4zfl,False
2ght,False
6d0h,False
6hf7,False
3mdp,True
3vvy,False
3hsh,False
5b4s,False
5cx2,False
5gn2,False
6nnr,False
3q6z,True
3c5n,False
6rwq,True
3e0j,False
5g1x,False
4doo,False
5z3k,False
4ay0,False
2j85,False
3isq,True
2qtv,False
3fd9,False
2r78,False
2vbu,True
2v3m,False
6n20,False
5edf,True
1zun,False
1qnr,False
2egj,False
1u7i,False
6r7o,False
3h7h,False
6bcd,False
1xly,False
4m5b,True
2cve,True
3cjm,True
6e5f,True
5vk3,False
2wds,True
4aw7,False
1a73,False
3w6b,False
3r4q,False
1qqf,True
4ue9,False
1c5e,False
4v00,False
3ff1,False
4fo5,True
1z72,False
3rtl,False
1gl4,False
6nuu,False
3i9s,False
3e0r,False
4cs4,True
3ewy,True
4oko,False
5nio,True
3frn,True
2nxv,False
5xf9,False
3gs9,True
5zqh,True
5kut,False
3c8y,True
4bwv,False
4evy,False
3ggy,False
2qb7,False
1mz9,False
1rfy,False
5tzm,True
4x2c,False
4xqc,False
4pdn,True
4gyv,False
3lo8,True
4hvk,True
4xpq,True
5npy,True
4dk2,True
3guy,False
6qgw,False
1kxo,True
3i2v,True
2vve,False
1w53,True
5c8h,True
2y5p,False
3qzb,True
6i96,True
4myd,False
2aua,False
5xsj,False
3oq4,False
4bh6,False
2fe5,True
4mve,False
3ogh,False
1usy,False
2fe1,True
1gk6,False
3g5o,False
4nqw,False
5dyr,True
5hfi,True
2c0c,False
4ab5,False
1m9z,True
6j8l,False
5oc0,True
1jr7,True
5tui,False
2vhj,False
3dde,False
3ctp,False
1mty,False
2yfo,True
4hc9,False
3cvj,False
1t77,False
6onq,True
1vqs,False
5mu4,False
4zav,True
3leq,True
2qdl,False
6aef,False
3lp5,True
5vb9,False
3qpa,True
3l5i,True
1wdj,False
6e7r,False
4fdd,False
5h7e,True
6h2e,False
1o7z,False
3oru,True
5dgg,False
1wcv,True
2pzd,False
2id6,True
4ymy,True
6hlm,False
1ahs,False
5e3e,False
1l9l,True
3kg0,False
4tme,False
6n67,True
5cta,True
4rz9,True
5yhr,False
4dyq,False
1s4k,False
5v8w,False
3g23,False
5xnc,False
6akq,True
6oaw,False
2zca,False
6bd0,False
5jic,True
4k82,True
1lqv,False
1zgh,True
5cdv,True
4pf3,True
1z0s,False
1lql,False
4r7q,True
3jui,True
2y0n,False
6qfq,True
5doc,False
6bp6,False
4fqe,True
3gha,True
4jqf,True
6r54,False
5u69,True
4dhx,False
5cnl,False
1c3c,False
1u7b,False
5eqn,False
3bxw,False
1kqf,False
1y8o,False
6iyo,False
2p4f,True
2yvt,True
3coq,False
3q4o,True
2v76,False
1zup,False
6dlo,False
1tua,True
4xza,False
3hi2,False
4xp9,False
2ejx,True
5ufy,True
1pea,True
2qfe,True
6mu0,True
6cf8,True
3glc,False
2zqo,False
1jb7,False
1t6a,True
1lki,True
2gsc,False
4n7c,True
5l77,True
5x57,True
4m7o,True
5w1e,True
3huf,False
1rtw,False
6g6s,False
2wbn,True
1ixl,True
2dg8,False
3h6j,True
6nzt,True
3a9f,False
3r72,True
3qh6,True
6r55,False
1p3y,True
3i5q,False
4inn,False
2xz2,True
5me5,False
4j5r,False
3mva,False
5a7v,False
1v5i,False
5edx,False
3eqz,False
4es7,True
5yag,False
5xct,False
4o06,True
4nzg,False
1r75,True
1mba,True
4yyc,True
3c2g,False
5tf3,True
5tuc,False
2x9o,True
1f5q,False
4rck,False
6b3a,True
3cjp,False
5tw9,False
2rdm,False
6ded,False
4ind,False
4pq9,False
1xo0,False
6k3h,False
1ek6,False
2ph7,False
1x1o,False
4a94,False
2g40,True
2xnq,True
4hr3,True
1yx1,False
