NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HUPER_BREAST_BASAL_VS_LUMINAL_UP	HUPER_BREAST_BASAL_VS_LUMINAL_UP		37	-0.189235	-0.8219431	0.71666664	0.8513409	1.0	4567	tags=38%, list=33%, signal=57%	
KIM_LIVER_CANCER_POOR_SURVIVAL_UP	KIM_LIVER_CANCER_POOR_SURVIVAL_UP		19	-0.23016174	-0.81415224	0.723796	0.8607307	1.0	2536	tags=32%, list=19%, signal=39%	
HP_PATHOLOGIC_FRACTURE	HP_PATHOLOGIC_FRACTURE		19	-0.22453631	-0.811018	0.7307692	0.86201054	1.0	949	tags=21%, list=7%, signal=23%	
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP	ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP		47	-0.17547771	-0.8049221	0.747651	0.8682988	1.0	5041	tags=43%, list=37%, signal=67%	
GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN	GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN		143	-0.13916048	-0.8004733	0.81614906	0.8715162	1.0	8418	tags=64%, list=61%, signal=163%	
KIM_LIVER_CANCER_POOR_SURVIVAL_DN	KIM_LIVER_CANCER_POOR_SURVIVAL_DN		36	-0.18092825	-0.7891849	0.7854356	0.8850319	1.0	6465	tags=53%, list=47%, signal=100%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY		43	-0.17423967	-0.7790288	0.79060405	0.8961157	1.0	6469	tags=49%, list=47%, signal=92%	
GSE32901_NAIVE_VS_TH1_CD4_TCELL_UP	GSE32901_NAIVE_VS_TH1_CD4_TCELL_UP		83	-0.14788327	-0.7769114	0.8292047	0.89527196	1.0	7802	tags=61%, list=57%, signal=142%	
VANTVEER_BREAST_CANCER_ESR1_UP	VANTVEER_BREAST_CANCER_ESR1_UP		83	-0.14418933	-0.7595687	0.84355444	0.91571295	1.0	6428	tags=48%, list=47%, signal=90%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_UP		111	-0.13324642	-0.74152803	0.8927203	0.9344062	1.0	7769	tags=58%, list=57%, signal=132%	
ZHAN_MULTIPLE_MYELOMA_HP_UP	ZHAN_MULTIPLE_MYELOMA_HP_UP		30	-0.17895904	-0.73509043	0.8240866	0.93822616	1.0	7767	tags=70%, list=57%, signal=161%	
WALLACE_PROSTATE_CANCER_RACE_UP	WALLACE_PROSTATE_CANCER_RACE_UP		224	-0.11878402	-0.7337458	0.934633	0.9360441	1.0	2127	tags=17%, list=16%, signal=20%	
CHANDRAN_METASTASIS_TOP50_DN	CHANDRAN_METASTASIS_TOP50_DN		28	-0.17896603	-0.71798456	0.8385714	0.9488213	1.0	3599	tags=29%, list=26%, signal=39%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP	GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP		33	-0.16809458	-0.71408933	0.84985834	0.9487935	1.0	2811	tags=24%, list=21%, signal=30%	
CROMER_TUMORIGENESIS_UP	CROMER_TUMORIGENESIS_UP		37	-0.16324088	-0.6957295	0.8766756	0.9623251	1.0	2103	tags=19%, list=15%, signal=22%	
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN	DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN		116	-0.12304971	-0.68857235	0.9494451	0.96502525	1.0	4400	tags=32%, list=32%, signal=47%	
GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_UP	GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_UP		94	-0.12753943	-0.6847403	0.9445161	0.96472824	1.0	7172	tags=52%, list=52%, signal=109%	
SU_PANCREAS	SU_PANCREAS		30	-0.16613978	-0.6728926	0.88920057	0.9698493	1.0	8396	tags=63%, list=61%, signal=163%	
GSE6092_B_BURGDOFERI_VS_B_BURGDORFERI_AND_IFNG_STIM_ENDOTHELIAL_CELL_UP	GSE6092_B_BURGDOFERI_VS_B_BURGDORFERI_AND_IFNG_STIM_ENDOTHELIAL_CELL_UP		123	-0.11652994	-0.6608127	0.965602	0.97428006	1.0	2393	tags=19%, list=17%, signal=22%	
HP_RETINOPATHY	HP_RETINOPATHY		81	-0.1274378	-0.6607505	0.9557522	0.9705231	1.0	7877	tags=60%, list=58%, signal=142%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP		111	-0.11732768	-0.6568875	0.9740099	0.96916956	1.0	6741	tags=48%, list=49%, signal=93%	
ZHAN_MULTIPLE_MYELOMA_DN	ZHAN_MULTIPLE_MYELOMA_DN		30	-0.15008822	-0.6148069	0.9419703	0.987579	1.0	7068	tags=47%, list=52%, signal=96%	
ANDERSEN_CHOLANGIOCARCINOMA_CLASS2	ANDERSEN_CHOLANGIOCARCINOMA_CLASS2		124	-0.10227996	-0.5784907	0.995116	0.9966754	1.0	6966	tags=49%, list=51%, signal=99%	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS		46	-0.12095238	-0.55910385	0.9959128	0.997856	1.0	12046	tags=100%, list=88%, signal=827%	
MCLACHLAN_DENTAL_CARIES_UP	MCLACHLAN_DENTAL_CARIES_UP		209	-0.090216644	-0.5562428	1.0	0.9946332	1.0	2261	tags=14%, list=17%, signal=16%	
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG		16	-0.15394361	-0.5254343	0.9839416	0.9963016	1.0	8260	tags=75%, list=60%, signal=189%	
ZHAN_MULTIPLE_MYELOMA_CD1_DN	ZHAN_MULTIPLE_MYELOMA_CD1_DN		33	-0.11477031	-0.48130438	0.9972826	0.99685	1.0	8585	tags=67%, list=63%, signal=178%	
