NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN	KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN		34	0.23834603	0.47461602	0.9859438	1.0	1.0	2313	tags=9%, list=17%, signal=11%	
SWEET_KRAS_TARGETS_DN	SWEET_KRAS_TARGETS_DN		46	0.23392461	0.4655737	0.99297893	1.0	1.0	2455	tags=9%, list=18%, signal=11%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_UP		149	0.22306933	0.4553309	1.0	1.0	1.0	2085	tags=6%, list=15%, signal=7%	
VANTVEER_BREAST_CANCER_BRCA1_DN	VANTVEER_BREAST_CANCER_BRCA1_DN		25	0.23388045	0.45454493	0.98275864	1.0	1.0	3897	tags=32%, list=28%, signal=45%	
RAGHAVACHARI_PLATELET_SPECIFIC_GENES	RAGHAVACHARI_PLATELET_SPECIFIC_GENES		56	0.22497328	0.45012635	0.992	1.0	1.0	2631	tags=13%, list=19%, signal=15%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_10H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_10H_UP		154	0.21483433	0.43962798	1.0	1.0	1.0	1789	tags=5%, list=13%, signal=6%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_DN		128	0.21197233	0.43352094	1.0	1.0	1.0	3058	tags=13%, list=22%, signal=16%	
FAELT_B_CLL_WITH_VH3_21_DN	FAELT_B_CLL_WITH_VH3_21_DN		38	0.20867251	0.4150339	0.994985	1.0	1.0	2605	tags=11%, list=19%, signal=13%	
CHEN_NEUROBLASTOMA_COPY_NUMBER_GAINS	CHEN_NEUROBLASTOMA_COPY_NUMBER_GAINS		33	0.19917652	0.39595878	0.9979879	1.0	1.0	2972	tags=15%, list=22%, signal=19%	
CHANDRAN_METASTASIS_UP	CHANDRAN_METASTASIS_UP		117	0.16794191	0.3420301	0.999	0.9994474	1.0	2539	tags=8%, list=19%, signal=9%	
