NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HUPER_BREAST_BASAL_VS_LUMINAL_UP	HUPER_BREAST_BASAL_VS_LUMINAL_UP		37	-0.189235	-0.8353143	0.71664375	0.82693285	1.0	4567	tags=38%, list=33%, signal=57%	
HP_PATHOLOGIC_FRACTURE	HP_PATHOLOGIC_FRACTURE		19	-0.22453631	-0.8185005	0.7026239	0.85283214	1.0	949	tags=21%, list=7%, signal=23%	
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP	ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP		47	-0.17547771	-0.8166422	0.76005363	0.85216236	1.0	5041	tags=43%, list=37%, signal=67%	
KIM_LIVER_CANCER_POOR_SURVIVAL_UP	KIM_LIVER_CANCER_POOR_SURVIVAL_UP		19	-0.23016174	-0.81616974	0.71783626	0.84937054	1.0	2536	tags=32%, list=19%, signal=39%	
GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN	GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN		143	-0.13916048	-0.8047503	0.8277571	0.86446357	1.0	8418	tags=64%, list=61%, signal=163%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY		43	-0.17423967	-0.79046285	0.78890395	0.8832499	1.0	6469	tags=49%, list=47%, signal=92%	
KIM_LIVER_CANCER_POOR_SURVIVAL_DN	KIM_LIVER_CANCER_POOR_SURVIVAL_DN		36	-0.18092825	-0.77792186	0.7964481	0.89830303	1.0	6465	tags=53%, list=47%, signal=100%	
GSE32901_NAIVE_VS_TH1_CD4_TCELL_UP	GSE32901_NAIVE_VS_TH1_CD4_TCELL_UP		83	-0.14788327	-0.7753341	0.8123393	0.89847153	1.0	7802	tags=61%, list=57%, signal=142%	
VANTVEER_BREAST_CANCER_ESR1_UP	VANTVEER_BREAST_CANCER_ESR1_UP		83	-0.14418933	-0.75910294	0.84565496	0.9161807	1.0	6428	tags=48%, list=47%, signal=90%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_UP		111	-0.13324642	-0.7450306	0.8886139	0.93030596	1.0	7769	tags=58%, list=57%, signal=132%	
ZHAN_MULTIPLE_MYELOMA_HP_UP	ZHAN_MULTIPLE_MYELOMA_HP_UP		30	-0.17895904	-0.73837245	0.83173734	0.9345808	1.0	7767	tags=70%, list=57%, signal=161%	
WALLACE_PROSTATE_CANCER_RACE_UP	WALLACE_PROSTATE_CANCER_RACE_UP		224	-0.11878402	-0.7343505	0.94483566	0.93531907	1.0	2127	tags=17%, list=16%, signal=20%	
CHANDRAN_METASTASIS_TOP50_DN	CHANDRAN_METASTASIS_TOP50_DN		28	-0.17896603	-0.71599084	0.85390073	0.9518297	1.0	3599	tags=29%, list=26%, signal=39%	
CROMER_TUMORIGENESIS_UP	CROMER_TUMORIGENESIS_UP		37	-0.16324088	-0.7141093	0.8618421	0.94995964	1.0	2103	tags=19%, list=15%, signal=22%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP	GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP		33	-0.16809458	-0.703833	0.88981867	0.9560599	1.0	2811	tags=24%, list=21%, signal=30%	
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN	DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN		116	-0.12304971	-0.6910532	0.9513382	0.963412	1.0	4400	tags=32%, list=32%, signal=47%	
SU_PANCREAS	SU_PANCREAS		30	-0.16613978	-0.6819317	0.8844567	0.9669726	1.0	8396	tags=63%, list=61%, signal=163%	
GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_UP	GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_UP		94	-0.12753943	-0.6767359	0.93622446	0.9673531	1.0	7172	tags=52%, list=52%, signal=109%	
HP_RETINOPATHY	HP_RETINOPATHY		81	-0.1274378	-0.6655821	0.94566625	0.971713	1.0	7877	tags=60%, list=58%, signal=142%	
GSE6092_B_BURGDOFERI_VS_B_BURGDORFERI_AND_IFNG_STIM_ENDOTHELIAL_CELL_UP	GSE6092_B_BURGDOFERI_VS_B_BURGDORFERI_AND_IFNG_STIM_ENDOTHELIAL_CELL_UP		123	-0.11652994	-0.6641338	0.9619632	0.96883124	1.0	2393	tags=19%, list=17%, signal=22%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP		111	-0.11732768	-0.6508829	0.9665428	0.9736667	1.0	6741	tags=48%, list=49%, signal=93%	
ZHAN_MULTIPLE_MYELOMA_DN	ZHAN_MULTIPLE_MYELOMA_DN		30	-0.15008822	-0.6128911	0.9507524	0.9892252	1.0	7068	tags=47%, list=52%, signal=96%	
ANDERSEN_CHOLANGIOCARCINOMA_CLASS2	ANDERSEN_CHOLANGIOCARCINOMA_CLASS2		124	-0.10227996	-0.5784542	0.9975	0.9972891	1.0	6966	tags=49%, list=51%, signal=99%	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS		46	-0.12095238	-0.55773985	0.9763469	0.9987117	1.0	12046	tags=100%, list=88%, signal=827%	
MCLACHLAN_DENTAL_CARIES_UP	MCLACHLAN_DENTAL_CARIES_UP		209	-0.090216644	-0.557122	0.998818	0.99502385	1.0	2261	tags=14%, list=17%, signal=16%	
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG		16	-0.15394361	-0.5135101	0.9823529	0.99805355	1.0	8260	tags=75%, list=60%, signal=189%	
ZHAN_MULTIPLE_MYELOMA_CD1_DN	ZHAN_MULTIPLE_MYELOMA_CD1_DN		33	-0.11477031	-0.48796338	0.9887165	0.9965801	1.0	8585	tags=67%, list=63%, signal=178%	
